	stat	collagen
Cluster-33358.34060	0.4913572	0
Cluster-33358.34137	0.046449	0
Cluster-33358.34251	-0.7066587	0
Cluster-33358.34326	1.053516	0
Cluster-33358.34457	-0.144767	0
Cluster-33358.34466	1.245138	0
Cluster-33358.34787	1.738329	0
Cluster-33358.34796	-0.6301351	0
Cluster-33358.34879	-0.4054789	0
Cluster-33358.34984	2.515814	0
Cluster-33358.35032	-1.577341	0
Cluster-33358.35056	0.5204211	0
Cluster-33358.35130	-0.23311	0
Cluster-33358.35156	0.08855466	0
Cluster-33358.35318	-0.7616445	0
Cluster-33358.35418	0.8392443	0
Cluster-33358.35661	-0.5679865	0
Cluster-33358.35722	-0.4706714	0
Cluster-33358.35780	0.4482064	0
Cluster-33358.35811	0.2603627	0
Cluster-33358.35939	-0.08834909	0
Cluster-33358.36038	-0.3413191	0
Cluster-33358.36042	-0.526041	0
Cluster-33358.36089	-0.1687397	0
Cluster-33358.36404	0.02489727	0
Cluster-33358.36593	0.4960116	0
Cluster-33358.36626	0.8339191	0
Cluster-33358.36719	-0.588113	0
Cluster-33358.36740	0.9112281	0
Cluster-33358.36741	0.4564415	0
Cluster-33358.36776	-1.086908	0
Cluster-33358.36838	-1.632931	0
Cluster-33358.36925	-2.470842	0
Cluster-33358.37074	0.134365	0
Cluster-33358.37097	-0.745788	0
Cluster-33358.37256	-0.0132041	0
Cluster-33358.37414	-0.3899469	0
Cluster-33358.37531	-0.5473131	0
Cluster-33358.37773	0.3409105	0
Cluster-33358.37902	0.7539403	0
Cluster-33358.37910	-0.3833343	0
Cluster-33358.38085	0.1059889	0
Cluster-33358.38133	1.709275	0
Cluster-33358.38375	-0.04968288	0
Cluster-33358.38384	0.4261089	0
Cluster-33358.38389	0.1980227	0
Cluster-33358.38573	-0.6846343	0
Cluster-33358.38737	0.3498985	0
Cluster-33358.38742	-0.5290862	0
Cluster-33358.38817	-1.115319	0
Cluster-33358.38877	-0.4571895	0
Cluster-33358.38996	-0.07904399	0
Cluster-33358.39069	1.14349	0
Cluster-33358.39168	-0.0921903	0
Cluster-33358.39201	0.03746774	0
Cluster-33358.39353	0.2878522	0
Cluster-33358.39418	-0.4839994	0
Cluster-33358.39747	-0.7166705	0
Cluster-33358.40029	-1.023854	0
Cluster-33358.40049	0.280665	0
Cluster-33358.40085	-0.1258321	0
Cluster-33358.40265	0.469862	0
Cluster-33358.40378	2.370336	0
Cluster-33358.40524	-1.621519	0
Cluster-33358.40699	-6.758757	0
Cluster-33358.40706	0.2443918	0
Cluster-33358.40714	0.4910834	0
Cluster-33358.40960	0.05141416	0
Cluster-33358.40972	1.609076	0
Cluster-33358.40979	0.2889827	0
Cluster-33358.41335	-0.9514719	0
Cluster-33358.41342	-0.4799629	0
Cluster-33358.41412	0.4361246	0
Cluster-33358.41413	-0.1253992	0
Cluster-33358.41414	-1.372596	0
Cluster-33358.41680	0.120174	0
Cluster-33358.41853	0.02360135	0
Cluster-33358.42001	0.06395052	0
Cluster-33358.42077	-1.02986	0
Cluster-33358.42128	-0.9939976	0
Cluster-33358.42151	-0.4648614	0
Cluster-33358.42229	-0.4096798	0
Cluster-33358.42333	-2.031239	0
Cluster-33358.42337	0.6187834	0
Cluster-33358.42456	-0.1113129	0
Cluster-33358.43005	-0.2628312	0
Cluster-33358.43052	0.5706208	0
Cluster-33358.43216	-1.22073	0
Cluster-33358.43219	0.1593988	0
Cluster-33358.43238	0.7084591	0
Cluster-33358.43344	0.03368762	0
Cluster-33358.43436	0.001905379	0
Cluster-33358.43465	-1.347272	0
Cluster-33358.43566	0.762873	0
Cluster-33358.43602	-0.8127662	0
Cluster-33358.43657	0.6743331	0
Cluster-33358.43665	-0.5121222	0
Cluster-33358.43707	-0.4162503	0
Cluster-33358.43990	1.033487	0
Cluster-33358.43999	-0.3217326	0
Cluster-33358.44074	-1.004547	0
Cluster-33358.44103	0.0775983	0
Cluster-33358.44145	-0.782262	0
Cluster-33358.44414	-0.1066788	0
Cluster-33358.44456	-1.375589	0
Cluster-33358.44488	-1.205713	0
Cluster-33358.44534	-0.2279137	0
Cluster-33358.44864	-0.4098397	0
Cluster-33358.44899	-0.974663	0
Cluster-33358.45064	0.3524531	0
Cluster-33358.45124	0.3105041	0
Cluster-33358.45379	-1.375497	0
Cluster-33358.45626	-0.133428	0
Cluster-33358.45646	0.3857129	0
Cluster-33358.46005	0.07615146	0
Cluster-33358.46317	0.4994138	0
Cluster-33358.46329	0.003052169	0
Cluster-33358.46598	0.2583121	0
Cluster-33358.46618	-1.294809	0
Cluster-33358.46721	0.07711027	0
Cluster-33358.46795	2.56995	0
Cluster-33358.46837	-0.4141604	0
Cluster-33358.46861	-0.2409133	0
Cluster-33358.47184	-0.8515523	0
Cluster-33358.47202	0.2846556	0
Cluster-33358.47212	-2.123114	0
Cluster-33358.47256	-0.06095578	0
Cluster-33358.47421	0.1192386	0
Cluster-33358.47643	1.456037	0
Cluster-33358.47729	-0.5480177	0
Cluster-33358.47764	-0.8747085	0
Cluster-33358.47803	-0.08594855	0
Cluster-33358.47916	-0.2552699	0
Cluster-33358.48098	-0.00303157	0
Cluster-33358.48264	0.2411931	0
Cluster-33358.48463	0.0267031	0
Cluster-33358.48755	-0.0591964	0
Cluster-33358.48771	0.04440169	0
Cluster-33358.48949	-0.06826891	0
Cluster-33358.49454	-1.132684	0
Cluster-33358.49535	0.1450802	0
Cluster-33358.49583	-0.198893	0
Cluster-33358.50056	0.3249835	0
Cluster-33358.50081	0.147048	0
Cluster-33358.50234	-0.75675	0
Cluster-33358.50353	-2.009082	0
Cluster-33358.50376	-0.05094112	0
Cluster-33358.50416	-0.1207105	0
Cluster-33358.50448	-1.884993	0
Cluster-33358.50527	-1.094778	0
Cluster-33358.50856	-0.07096255	0
Cluster-33358.50942	-0.3188806	0
Cluster-33358.50959	0.8842267	0
Cluster-33358.50960	-0.5221373	0
Cluster-33358.51022	0.6375907	0
Cluster-33358.51031	0.5052564	0
Cluster-33358.51106	1.144448	0
Cluster-33358.51142	1.445964	0
Cluster-33358.51193	-0.9141102	0
Cluster-33358.51233	0.1195012	0
Cluster-33358.51278	0.1196256	0
Cluster-33358.51396	-1.222937	0
Cluster-33358.51453	0.01503185	0
Cluster-33358.51627	-1.508763	0
Cluster-33358.51692	-0.7427923	0
Cluster-33358.52131	0.5352935	0
Cluster-33358.52148	0.01025642	0
Cluster-33358.52170	-1.074592	0
Cluster-33358.52528	1.177201	0
Cluster-33358.52559	0.04249611	0
Cluster-33358.52569	-0.08966026	0
Cluster-33358.52651	-0.8296336	0
Cluster-33358.52696	0.431289	0
Cluster-33358.52809	0.3333634	0
Cluster-33358.52842	0.7133864	0
Cluster-33358.52929	0.2143864	0
Cluster-33358.53191	0.2425528	0
Cluster-33358.53221	0.06388594	0
Cluster-33358.53732	-0.3601336	0
Cluster-33358.53763	-1.561608	0
Cluster-33358.53765	0.7394366	0
Cluster-33358.54133	-1.467263	0
Cluster-33358.54196	-0.04086388	0
Cluster-33358.54306	-0.5112454	0
Cluster-33358.54431	0.03431423	0
Cluster-33358.55248	0.005003901	0
Cluster-33358.55251	-0.931465	0
Cluster-33358.55383	-0.8094565	0
Cluster-33358.55442	-0.0305457	0
Cluster-33358.55552	-0.5392381	0
Cluster-33358.55626	-0.5451981	0
Cluster-33358.55908	-1.070011	0
Cluster-33358.55967	0.9195951	0
Cluster-33358.56101	-1.330655	0
Cluster-33358.56407	-0.5109305	0
Cluster-33358.56458	1.117237	0
Cluster-33358.56595	0.05544067	0
Cluster-33358.56843	-3.470292	0
Cluster-33358.56870	0.8989756	0
Cluster-33358.57378	-2.293653	0
Cluster-33358.57405	-2.17409	0
Cluster-33358.57637	-0.7353328	0
Cluster-33358.57732	-1.93608	0
Cluster-33358.58009	-0.5308611	0
Cluster-33358.58161	0.5616446	0
Cluster-33358.58168	-2.459534	0
Cluster-33358.59317	-0.09163751	0
Cluster-33358.59547	-0.4228181	0
Cluster-33358.59584	1.55009	0
Cluster-33358.59593	-0.231537	0
Cluster-33358.59674	-0.0895227	0
Cluster-33358.59726	-0.195168	0
Cluster-33358.59850	-0.6487892	0
Cluster-33358.59869	-0.3614994	0
Cluster-33358.59986	-0.8797546	0
Cluster-33358.60551	0.7535642	0
Cluster-33358.60609	-0.3775682	0
Cluster-33358.60713	-2.407607	0
Cluster-33358.60879	-1.317029	0
Cluster-33358.61459	-0.185305	0
Cluster-33358.61489	-0.3519453	0
Cluster-33358.61660	-0.2243675	0
Cluster-33358.61858	1.15024	0
Cluster-33358.62014	-0.455392	0
Cluster-33358.62119	0.4675431	0
Cluster-33358.62122	-0.1481618	0
Cluster-33358.62128	-0.1384982	0
Cluster-33358.62132	-0.306323	0
Cluster-33358.62469	-0.266051	0
Cluster-33358.62669	-0.0740283	0
Cluster-33358.62716	0.7983695	0
Cluster-33358.62922	0.1738804	0
Cluster-33358.63174	-0.307144	0
Cluster-33358.63791	-0.704156	0
Cluster-33358.63999	0.2024297	0
Cluster-33358.64011	-1.583219	0
Cluster-33358.64197	-0.4301204	0
Cluster-33358.64337	-0.3396136	0
Cluster-33358.64800	0.1903361	0
Cluster-33358.64928	0.763443	0
Cluster-33358.65081	-1.105865	0
Cluster-33358.65467	0.1168655	0
Cluster-33358.65550	0.07685429	0
Cluster-33358.65557	0.813568	0
Cluster-33358.65657	0.3689018	0
Cluster-33358.65661	-1.386843	0
Cluster-33358.65881	1.050742	0
Cluster-33358.66366	0.2558676	0
Cluster-33358.66652	-0.8427793	0
Cluster-33358.66872	2.684083	0
Cluster-33358.66895	-0.6453429	0
Cluster-33358.67097	2.895483	0
Cluster-33358.67123	-0.1616854	0
Cluster-33358.67448	-0.401818	0
Cluster-33358.67795	0.3399318	0
Cluster-33358.67840	0.7251835	0
Cluster-33358.68191	1.154732	0
Cluster-33358.68192	0.03276699	0
Cluster-33358.68253	0.07115721	0
Cluster-33358.68519	0.03572952	0
Cluster-33358.68617	-0.4131463	0
Cluster-33358.68730	0.3826944	0
Cluster-33358.68756	-0.3016927	0
Cluster-33358.68947	-0.211209	0
Cluster-33381.1	0.1162162	0
Cluster-33396.0	-0.1971547	0
Cluster-33412.2	1.196388	0
Cluster-33428.0	-0.2346142	0
Cluster-33445.0	0.3001985	0
Cluster-33479.3	-1.072247	0
Cluster-33482.0	-0.1680698	0
Cluster-33505.0	0.1779176	0
Cluster-33513.0	0.4012961	0
Cluster-33554.0	-0.3501064	0
Cluster-33559.0	-0.2255755	0
Cluster-33569.0	1.010827	0
Cluster-33589.4	-0.1008663	0
Cluster-33624.0	0.8160996	0
Cluster-33636.0	-4.691235	0
Cluster-33639.0	-0.3811174	0
Cluster-33707.0	0.3908766	0
Cluster-33745.2	-2.808203	0
Cluster-33755.1	-0.9982678	0
Cluster-33762.0	1.221539	0
Cluster-33779.0	0.1260322	0
Cluster-33786.0	-3.051035	0
Cluster-33797.1	-0.2685911	0
Cluster-33798.2	0.5598576	0
Cluster-33803.0	0.02163085	0
Cluster-33823.0	-0.01180736	0
Cluster-33829.0	-1.100481	0
Cluster-33853.2	-0.2964293	0
Cluster-33853.3	1.372751	0
Cluster-33860.0	0.06718366	0
Cluster-33906.0	0.7431414	0
Cluster-33911.0	0.05987826	0
Cluster-33924.0	-1.381261	0
Cluster-33940.1	-0.1726532	0
Cluster-33942.0	2.677078	0
Cluster-33948.0	1.037142	0
Cluster-33963.0	1.503256	0
Cluster-33973.0	-0.3917423	0
Cluster-33981.0	2.21641	0
Cluster-33995.0	0.03479228	0
Cluster-34012.0	-0.09366084	0
Cluster-34031.0	-0.5512444	0
Cluster-34036.2	-0.3586476	0
Cluster-34049.0	1.324327	0
Cluster-34053.0	0.3825698	0
Cluster-34067.0	-0.7161125	0
Cluster-34077.0	0.1012094	0
Cluster-34077.2	0.3574	0
Cluster-34084.0	-0.2104104	0
Cluster-34088.0	0.5009556	0
Cluster-34114.0	-0.4274561	0
Cluster-34120.0	-1.536966	0
Cluster-34137.0	-0.570762	0
Cluster-34144.1	-2.677877	0
Cluster-34160.0	0.00820392	0
Cluster-34169.0	-1.14659	0
Cluster-34171.0	0.2844234	0
Cluster-34173.0	-0.8851636	0
Cluster-34188.0	0.9514347	0
Cluster-34225.0	-0.7543653	0
Cluster-34227.0	-0.9803151	0
Cluster-34248.0	0.1628033	0
Cluster-34272.0	0.7395274	0
Cluster-34280.0	-0.1383107	0
Cluster-34298.0	-0.3789553	0
Cluster-34331.1	-1.101302	0
Cluster-34349.0	1.232732	0
Cluster-34359.1	-1.45296	0
Cluster-34368.0	-0.6612455	0
Cluster-34371.1	-0.4259385	0
Cluster-34390.0	0.4485355	0
Cluster-34418.0	-0.0184331	0
Cluster-34435.1	0.9647232	0
Cluster-34435.2	0.5570375	0
Cluster-34441.0	-0.04848741	0
Cluster-34483.0	-1.048633	0
Cluster-34487.0	-0.1639118	0
Cluster-34513.0	-0.0765285	0
Cluster-34515.1	1.905398	0
Cluster-34534.0	-0.3951212	0
Cluster-34544.0	-0.757713	0
Cluster-34588.0	-1.001948	0
Cluster-34626.2	0.1391038	0
Cluster-34630.1	-0.2562033	0
Cluster-34657.0	0.2720858	0
Cluster-34657.1	0.2225279	0
Cluster-34683.1	-0.2730741	0
Cluster-34701.0	0.2152582	0
Cluster-34714.0	-1.285319	0
Cluster-34730.0	-0.1033032	0
Cluster-34756.1	0.2615732	0
Cluster-34760.0	-0.01372	0
Cluster-34760.1	-0.01008031	0
Cluster-34770.0	-1.341345	0
Cluster-34776.0	4.775422	0
Cluster-34806.0	1.705553	0
Cluster-34842.0	-0.2715321	0
Cluster-34865.0	-0.6188591	0
Cluster-34878.0	-0.2125071	0
Cluster-34878.3	-0.6330473	0
Cluster-34878.4	-1.107857	0
Cluster-34879.0	-0.2753112	0
Cluster-34880.1	-1.84621	0
Cluster-34909.0	-1.358238	0
Cluster-34941.0	0.05624833	0
Cluster-34941.1	0.2374086	0
Cluster-34941.3	0.08042176	0
Cluster-34945.0	1.7957	0
Cluster-34947.0	0.3272688	0
Cluster-34956.0	-0.1782602	0
Cluster-34961.0	-0.1700006	0
Cluster-34979.0	0.9518527	0
Cluster-34995.1	0.02140862	0
Cluster-35016.0	-1.790872	0
Cluster-35016.3	-0.07895437	0
Cluster-35030.0	0.2159246	0
Cluster-35034.1	0.06586666	0
Cluster-35035.0	0.1964167	0
Cluster-35041.0	-0.2838565	0
Cluster-35057.0	0.2449772	0
Cluster-35069.1	-1.247099	0
Cluster-35092.0	0.5324679	0
Cluster-35101.0	-0.04219784	0
Cluster-35112.1	-0.6044921	0
Cluster-35142.0	0.2853687	0
Cluster-35174.1	0.06859307	0
Cluster-35218.0	-0.4653592	0
Cluster-35237.0	0.1100642	0
Cluster-35238.1	-0.2398466	0
Cluster-35239.0	-0.2423092	0
Cluster-35245.0	0.1710986	0
Cluster-35262.0	0.3610504	0
Cluster-35275.0	0.5505138	0
Cluster-35294.1	-0.2340906	0
Cluster-35300.0	0.176162	0
Cluster-35352.0	0.1004327	0
Cluster-35364.0	0.3089316	0
Cluster-35369.0	-0.5789867	0
Cluster-35374.0	0.365164	0
Cluster-35377.0	-0.8354197	0
Cluster-35381.0	-0.3655942	0
Cluster-35383.1	0.3603014	0
Cluster-35405.0	-0.09361473	0
Cluster-35406.1	0.13091	0
Cluster-35421.1	-0.8260616	0
Cluster-35448.1	-2.653551	0
Cluster-35453.0	-0.6799988	0
Cluster-35462.1	-0.2881423	0
Cluster-35465.1	-0.199651	0
Cluster-35466.4	0.2259618	0
Cluster-35467.0	-0.6128017	0
Cluster-35484.0	2.683277	0
Cluster-35509.0	0.8020184	0
Cluster-35516.0	0.4713968	0
Cluster-35521.0	-0.2936523	0
Cluster-35525.0	-0.9984833	0
Cluster-35533.1	-0.3264675	0
Cluster-35550.0	-0.7129564	0
Cluster-35552.0	-0.3202972	0
Cluster-35564.0	-0.6537533	0
Cluster-35569.0	1.216037	0
Cluster-35588.0	1.212842	0
Cluster-35608.0	-0.2875688	0
Cluster-35617.0	-0.4185247	0
Cluster-35631.0	-1.173968	0
Cluster-35631.2	-0.01254577	0
Cluster-35639.0	2.61136	0
Cluster-35685.0	-0.03078337	0
Cluster-35717.1	1.17926	0
Cluster-35730.0	0.7227751	0
Cluster-35739.0	-1.119256	0
Cluster-35743.0	-0.08589463	0
Cluster-35763.0	-0.6486385	0
Cluster-35775.0	-1.136216	0
Cluster-35777.0	-0.601207	0
Cluster-35781.1	3.51387	0
Cluster-35782.0	-0.9496333	0
Cluster-35794.0	1.486679	0
Cluster-35801.1	-0.9056633	0
Cluster-35828.0	-0.1121826	0
Cluster-35834.0	1.280927	0
Cluster-35834.1	-0.2078069	0
Cluster-35834.2	0.9912944	0
Cluster-35841.0	-1.098599	0
Cluster-35847.0	0.4732981	0
Cluster-35847.1	-0.388139	0
Cluster-35862.0	-0.07249967	0
Cluster-35904.0	-0.2258938	0
Cluster-35910.0	-0.2621903	0
Cluster-35911.0	0.539969	0
Cluster-35930.1	-1.612093	0
Cluster-35950.2	0.5123609	0
Cluster-35964.0	0.03422744	0
Cluster-35984.0	-1.1142	0
Cluster-35994.2	-0.1025037	0
Cluster-36018.0	-0.4437598	0
Cluster-36020.0	0.4868229	0
Cluster-36031.0	0.6872796	0
Cluster-36032.0	0.1210848	0
Cluster-36035.0	1.910856	0
Cluster-36060.0	0.8036028	0
Cluster-36101.0	1.080507	0
Cluster-36103.0	2.663139	0
Cluster-36110.0	-0.5066779	0
Cluster-36134.0	-1.555825	0
Cluster-36145.0	0.3460075	0
Cluster-36147.0	0.3629072	0
Cluster-36165.0	0.4500411	0
Cluster-36189.0	0.2507312	0
Cluster-36196.0	0.5787323	0
Cluster-36216.0	-0.4492736	0
Cluster-36221.0	-0.7298393	0
Cluster-36222.0	-1.230076	0
Cluster-36226.3	1.244877	0
Cluster-36272.0	0.006860991	0
Cluster-36274.1	0.4079797	0
Cluster-36274.3	-0.9930694	0
Cluster-36299.0	0.4509212	0
Cluster-36328.0	-0.01899114	0
Cluster-36334.0	-0.7728118	0
Cluster-36361.0	-0.6280275	0
Cluster-36381.0	-1.361168	0
Cluster-36406.0	0.2271582	0
Cluster-36415.1	-0.7174945	0
Cluster-36432.0	1.983809	0
Cluster-36441.3	-0.08802343	0
Cluster-36445.0	-0.03661922	0
Cluster-36457.0	-1.419864	0
Cluster-36458.0	0.4272385	0
Cluster-36467.0	-0.9023353	0
Cluster-36467.1	-0.4070483	0
Cluster-36473.0	0.7656787	0
Cluster-36505.0	-0.2040043	0
Cluster-36519.0	-1.105864	0
Cluster-36519.1	-2.601823	0
Cluster-36540.0	1.655548	0
Cluster-36540.1	-1.598523	0
Cluster-36545.0	2.822727	0
Cluster-36545.2	0.1648387	0
Cluster-36548.0	0.5139922	0
Cluster-36561.0	0.504952	0
Cluster-36571.0	0.09016851	0
Cluster-36597.0	0.3770587	0
Cluster-36607.0	0.1534465	0
Cluster-36613.0	0.7980316	0
Cluster-36617.1	-0.1836848	0
Cluster-36627.0	-0.1025918	0
Cluster-36642.0	-0.05922438	0
Cluster-36644.2	0.3168334	0
Cluster-36656.0	0.8739493	0
Cluster-36681.0	-0.5717514	0
Cluster-36692.0	0.4233945	0
Cluster-36743.1	-0.4431343	0
Cluster-36745.0	0.2400048	0
Cluster-36745.4	-1.039584	0
Cluster-36762.1	0.5234467	0
Cluster-36767.0	-2.590212	0
Cluster-36772.4	-1.08675	0
Cluster-36777.1	-0.09381955	0
Cluster-36777.2	0.149191	0
Cluster-36801.1	1.044891	0
Cluster-36809.0	-0.7961199	0
Cluster-36812.0	0.5321662	0
Cluster-36816.0	-0.2093994	0
Cluster-36821.0	0.1820085	0
Cluster-36827.1	-0.01485064	0
Cluster-36850.1	0.234511	0
Cluster-36853.0	-0.0912558	0
Cluster-36864.0	0.3328067	0
Cluster-36873.0	-0.6717734	0
Cluster-36878.0	0.2352386	0
Cluster-36897.0	0.1605688	0
Cluster-36899.0	1.085796	0
Cluster-36902.0	0.3774583	0
Cluster-36911.1	0.667346	0
Cluster-36915.1	0.5422748	0
Cluster-36922.0	-1.038472	0
Cluster-36924.0	-0.05674299	0
Cluster-36935.0	-0.9463527	0
Cluster-36963.1	0.8634885	0
Cluster-37000.0	1.504184	0
Cluster-37008.0	-0.08415969	0
Cluster-37009.1	-0.3617914	0
Cluster-37009.4	0.5272521	0
Cluster-37018.0	-1.216582	0
Cluster-37018.2	-1.714032	0
Cluster-37021.0	-0.09276239	0
Cluster-37034.1	-0.6177641	0
Cluster-37036.0	-1.133067	0
Cluster-37054.0	-0.1429775	0
Cluster-37056.2	-0.1530678	0
Cluster-37080.0	2.781551	0
Cluster-37099.1	-0.2650731	0
Cluster-37100.0	-0.01718739	0
Cluster-37119.1	-0.9426873	0
Cluster-37133.0	0.8108805	0
Cluster-37171.0	-0.1957558	0
Cluster-37177.0	-0.6151076	0
Cluster-37178.2	-0.3445481	0
Cluster-37178.4	-0.3239497	0
Cluster-37193.0	0.1180154	0
Cluster-37198.0	-0.1670114	0
Cluster-37239.0	1.515574	0
Cluster-37243.0	0.7570525	0
Cluster-37243.1	-0.3401343	0
Cluster-37256.0	0.9251096	0
Cluster-37271.0	0.01961272	0
Cluster-37271.1	-0.4326302	0
Cluster-37287.0	-0.6683504	0
Cluster-37288.0	-0.04302734	0
Cluster-37322.0	-0.3191693	0
Cluster-37341.0	-0.006142399	0
Cluster-37378.0	-0.5416685	0
Cluster-37382.0	0.2167963	0
Cluster-37400.0	-0.4915943	0
Cluster-37400.1	-0.09727523	0
Cluster-37401.0	0.5231094	0
Cluster-37412.0	0.09077631	0
Cluster-37468.0	-0.503304	0
Cluster-37485.0	-0.4372581	0
Cluster-37486.0	0.07790652	0
Cluster-37526.1	0.03788813	0
Cluster-37552.0	-0.3689423	0
Cluster-37552.4	0.7121803	0
Cluster-37586.0	-0.04557012	0
Cluster-37590.0	0.8656994	0
Cluster-37600.1	-0.1568858	0
Cluster-37610.0	1.22989	0
Cluster-37618.3	-0.6473325	0
Cluster-37634.0	0.2096039	0
Cluster-37634.3	-0.1101764	0
Cluster-37665.0	-1.181187	0
Cluster-37677.0	0.1144947	0
Cluster-37684.0	-0.5832745	0
Cluster-37701.0	-0.3656784	0
Cluster-37701.1	-0.07397363	0
Cluster-37702.0	-1.645215	0
Cluster-37705.0	-0.2099891	0
Cluster-37731.2	-1.115837	0
Cluster-37749.0	0.5504235	0
Cluster-37758.0	1.469083	0
Cluster-37768.1	-0.5830864	0
Cluster-37768.3	-0.6349453	0
Cluster-37799.1	-0.8302165	0
Cluster-37823.2	-1.586274	0
Cluster-37827.0	0.3386028	0
Cluster-37830.0	1.208278	0
Cluster-37867.0	1.558602	0
Cluster-37873.0	-0.4077131	0
Cluster-37877.0	-1.764539	0
Cluster-37884.1	-0.09997263	0
Cluster-37886.0	0.5758457	0
Cluster-37899.2	0.2801163	0
Cluster-37910.0	0.2356956	0
Cluster-37935.1	0.6506634	0
Cluster-37966.0	-1.763309	0
Cluster-37971.0	0.4042121	0
Cluster-37972.0	0.5922155	0
Cluster-37972.1	-0.3488683	0
Cluster-37973.0	0.03679325	0
Cluster-37973.1	0.6262844	0
Cluster-37985.0	-0.1335095	0
Cluster-37993.0	-0.4349421	0
Cluster-37996.0	-0.524633	0
Cluster-37999.0	0.747873	0
Cluster-38020.0	-1.53822	0
Cluster-38030.0	-0.0375306	0
Cluster-38037.1	0.06549254	0
Cluster-38052.0	-0.06235615	0
Cluster-38062.0	0.1204049	0
Cluster-38089.0	-0.0771821	0
Cluster-38094.1	0.3479749	0
Cluster-38095.0	-0.793004	0
Cluster-38114.0	-1.176274	0
Cluster-38118.0	0.1933073	0
Cluster-38125.0	0.5945082	0
Cluster-38132.0	-0.4351238	0
Cluster-38156.5	0.006552985	0
Cluster-38195.0	0.08669892	0
Cluster-38218.0	-0.1601819	0
Cluster-38221.2	1.237839	0
Cluster-38222.2	1.211311	0
Cluster-38228.0	-0.7811558	0
Cluster-38234.0	0.09343972	0
Cluster-38242.0	0.06502845	0
Cluster-38252.0	-0.8599093	0
Cluster-38263.0	0.2114471	0
Cluster-38270.1	-0.8518818	0
Cluster-38282.0	-0.1129057	0
Cluster-38294.0	0.02399616	0
Cluster-38299.1	-0.5250767	0
Cluster-38318.1	0.2161984	0
Cluster-38319.3	0.4306158	0
Cluster-38339.0	1.728664	0
Cluster-38358.0	-0.773558	0
Cluster-38363.0	-1.021618	0
Cluster-38387.1	-0.1554846	0
Cluster-38408.0	0.8595918	0
Cluster-38417.0	-0.8981482	0
Cluster-38434.0	-1.536056	0
Cluster-38443.0	-1.734763	0
Cluster-38451.0	0.7063271	0
Cluster-38549.0	0.2506998	0
Cluster-38569.0	0.7244426	0
Cluster-38594.0	-0.3346604	0
Cluster-38617.0	1.241884	0
Cluster-38621.0	1.597248	0
Cluster-38626.0	0.08809903	0
Cluster-38653.0	-2.57392	0
Cluster-38655.0	1.905495	0
Cluster-38655.3	-0.3931249	0
Cluster-38662.2	0.2766287	0
Cluster-38715.0	0.1041945	0
Cluster-38740.0	-0.2784608	0
Cluster-38742.0	-0.237234	0
Cluster-38748.0	-0.07341246	0
Cluster-38753.0	-0.08058009	0
Cluster-38760.0	-0.6628459	0
Cluster-38761.1	0.2870174	0
Cluster-38771.1	-0.5544948	0
Cluster-38771.2	0.1697964	0
Cluster-38778.0	-1.849513	0
Cluster-38778.1	-1.11668	0
Cluster-38782.0	-0.48031	0
Cluster-38783.0	-1.17557	0
Cluster-38785.0	0.3561874	0
Cluster-38786.0	-0.3005451	0
Cluster-38786.2	-2.54227	0
Cluster-38788.0	0.2874953	0
Cluster-38804.1	-0.9976607	0
Cluster-38811.1	0.04892561	0
Cluster-38827.0	-0.349311	0
Cluster-38839.0	0.6951684	0
Cluster-38840.0	-0.1995823	0
Cluster-38857.1	-1.441424	0
Cluster-38873.0	-0.6135815	0
Cluster-38880.0	-1.248825	0
Cluster-38898.1	-0.5853681	0
Cluster-38900.0	-0.1967126	0
Cluster-38907.1	0.8896914	0
Cluster-38907.2	-0.2360332	0
Cluster-38930.0	1.356807	0
Cluster-38934.1	0.0576071	0
Cluster-38947.0	-0.05170871	0
Cluster-38953.0	0.3035567	0
Cluster-38957.0	0.2163313	0
Cluster-38971.3	0.1752235	0
Cluster-39008.0	-1.019801	0
Cluster-39025.0	0.7889765	0
Cluster-39027.0	0.3973047	0
Cluster-39062.0	0.1573779	0
Cluster-39078.1	-0.9292891	0
Cluster-39080.0	0.09174628	0
Cluster-39089.0	-0.3217462	0
